StationCode,SampleID,Taxa,DistinctCode,Result,STE,distinct,Replicate 1,Replicate 2,Replicate 3,Replicate 4,Replicate 5,Replicate 6,Replicate 7,Replicate 8,Replicate 9,Replicate 10,Replicate 11,Replicate 12,Replicate 13,Replicate 14,Replicate 15,Replicate 16,Replicate 17,Replicate 18,Replicate 19,Replicate 20,MaxTol,Class,Order,FunctionalFeedingGroup,Family,subfamily
903GJL000,903GJL000,Corixidae,,5,Corixidae,Distinct,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,Insecta,Hemiptera,P,Corixidae,
903GJL000,903GJL000,Dero,,12,Dero,Distinct,12,11,12,12,12,12,12,12,12,10,11,12,12,11,12,12,12,12,11,12,10,Oligochaeta,Tubificida,CG,Naididae,
903GJL000,903GJL000,Dicrotendipes,,6,Chironominae,Distinct,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,5,6,6,8,Insecta,Diptera,CG,Chironomidae,Chironominae
903GJL000,903GJL000,Ferrissia,,1,Ferrissia,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Gastropoda,Basommatophora,SC,Ancylidae,
903GJL000,903GJL000,Hyalella,,91,Hyalella,Distinct,89,88,86,88,90,89,91,86,89,89,89,90,86,87,87,89,91,91,90,90,8,Malacostraca,Amphipoda,CG,Hyalellidae,
903GJL000,903GJL000,Leptodiaptomus siciloides,,82,Leptodiaptomus,Distinct,81,78,80,81,80,81,79,81,79,81,80,80,80,82,81,78,80,81,80,81,8,Maxillopoda,Calanoida,CF,Diaptomidae,
903GJL000,903GJL000,Limnophyes,,1,Orthocladiinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Insecta,Diptera,CG,Chironomidae,Orthocladiinae
903GJL000,903GJL000,Ostracoda,,2,Ostracoda,Distinct,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,Ostracoda,,CG,,
903GJL000,903GJL000,Parachironomus,,1,Chironominae,Distinct,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Insecta,Diptera,P,Chironomidae,Chironominae
903GJL000,903GJL000,Simocephalus,,18,Simocephalus,Distinct,16,18,18,18,18,18,17,17,18,18,16,18,18,17,18,18,16,18,17,18,8,Branchipoda,Cladocera,CF,Daphniidae,
903GJL000,903GJL000,Tubificidae,,2,Tubificidae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,Oligochaeta,Tubificida,CG,Tubificidae,
904AHC000,904AHC000,Ablabesmyia,,2,Tanypodinae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Insecta,Diptera,CG,Chironomidae,Tanypodinae
904AHC000,904AHC000,Aeshnidae,,3,Aeshnidae,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,Insecta,Odonata,P,Aeshnidae,
904AHC000,904AHC000,Berosus,,2,Berosus,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,Insecta,Coleoptera,P,Hydrophilidae,
904AHC000,904AHC000,Buenoa,,10,Buenoa,Distinct,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,Insecta,Hemiptera,P,Notonectidae,
904AHC000,904AHC000,Callibaetis,,3,Callibaetis,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Insecta,Ephemeroptera,CG,Baetidae,
904AHC000,904AHC000,Chironomus,,2,Chironominae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,Insecta,Diptera,CG,Chironomidae,Chironominae
904AHC000,904AHC000,Corixidae,,7,Corixidae,Non-Distinct,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,Insecta,Hemiptera,P,Corixidae,
904AHC000,904AHC000,Dero,,8,Dero,Distinct,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,Oligochaeta,Tubificida,CG,Naididae,
904AHC000,904AHC000,Dicrotendipes,,6,Chironominae,Distinct,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,Insecta,Diptera,CG,Chironomidae,Chironominae
904AHC000,904AHC000,Helisoma,,1,Helisoma,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Gastropoda,Basommatophora,SC,Planorbidae,
904AHC000,904AHC000,Hesperocorixa,,3,Hesperocorixa,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,Insecta,Hemiptera,P,Corixidae,
904AHC000,904AHC000,Hyalella,,390,Hyalella,Distinct,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,8,Malacostraca,Amphipoda,CG,Hyalellidae,
904AHC000,904AHC000,Hydra,,5,Hydra,Distinct,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Hydrozoa,Hydroida,P,Hydridae,
904AHC000,904AHC000,Hydrachna,,3,Hydrachna,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,Arachnida,Trombidiformes,P,Hydrachnidae,
904AHC000,904AHC000,Ischnura,,5,Ischnura,Distinct,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,Insecta,Odonata,P,Coenagrionidae,
904AHC000,904AHC000,Ostracoda,,1,Ostracoda,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Ostracoda,,CG,,
904AHC000,904AHC000,Peltodytes,,1,Peltodytes,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,Insecta,Coleoptera,MH,Haliplidae,
904AHC000,904AHC000,Physa,,33,Physa,Distinct,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,8,Gastropoda,Basommatophora,SC,Physidae,
904AHC000,904AHC000,Piona,,1,Piona,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,Arachnida,Trombidiformes,P,Pionidae,
904AHC000,904AHC000,Procladius,,1,Tanypodinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,Insecta,Diptera,P,Chironomidae,Tanypodinae
904AHC000,904AHC000,Simocephalus,,7,Simocephalus,Distinct,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,Branchipoda,Cladocera,CF,Daphniidae,
904AHC000,904AHC000,Tanytarsus,,2,Chironominae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,Insecta,Diptera,CF,Chironomidae,Chironominae
904AHC000,904AHC000,Tubificidae,,2,Tubificidae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,Oligochaeta,Tubificida,CG,Tubificidae,
904PAR000,904PAR000,Acanthocyclops trajani,,11,Acanthocyclops,Distinct,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,Maxillopoda,Calanoida,CG,Cyclopidae,
904PAR000,904PAR000,Buenoa,,1,Buenoa,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Insecta,Hemiptera,P,Notonectidae,
904PAR000,904PAR000,Callibaetis,,7,Callibaetis,Distinct,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,Insecta,Ephemeroptera,CG,Baetidae,
904PAR000,904PAR000,Ceriodaphnia,,78,Ceriodaphnia,Distinct,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,8,Branchiopoda,Cladocera,CF,Daphniidae,
904PAR000,904PAR000,Chironomus,,101,Chironominae,Distinct,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10,Insecta,Diptera,CG,Chironomidae,Chironominae
904PAR000,904PAR000,Colymbetes,,7,Colymbetes,Distinct,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,Insecta,Coleoptera,P,Dytiscidae,Colymbetinae
904PAR000,904PAR000,Culicidae,,1,Culicidae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Insecta,Diptera,CG,Culicidae,
904PAR000,904PAR000,Dasyhelea,,3,Dasyhelea,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,Insecta,Diptera,CG,Ceratopogonidae,Dasyheleinae
904PAR000,904PAR000,Dero,,26,Dero,Distinct,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,10,Oligochaeta,Tubificida,CG,Naididae,
904PAR000,904PAR000,Dicrotendipes,,2,Chironominae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Insecta,Diptera,CG,Chironomidae,Chironominae
904PAR000,904PAR000,Dytiscidae,,4,Dytiscidae,Non-Distinct,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,Insecta,Coleoptera,P,Dytiscidae,
904PAR000,904PAR000,Hyalella,,75,Hyalella,Distinct,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,8,Malacostraca,Amphipoda,CG,Hyalellidae,
904PAR000,904PAR000,Laccophilus,,2,Laccophilus,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,Insecta,Coleoptera,P,Dytiscidae,Laccophilinae
904PAR000,904PAR000,Leptodiaptomus siciloides,,15,Leptodiaptomus,Distinct,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,Maxillopoda,Calanoida,CF,Diaptomidae,
904PAR000,904PAR000,Limnodrilus hoffmeisteri,,1,Limnodrilus,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Oligochaeta,Tubificida,CG,Tubificidae,
904PAR000,904PAR000,Notonecta,,1,Notonecta,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Insecta,Hemiptera,P,Notonectidae,
904PAR000,904PAR000,Notonectidae,,6,Notonectidae,Non-Distinct,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,Insecta,Hemiptera,P,Notonectidae,
904PAR000,904PAR000,Oreodytes,,6,Oreodytes,Distinct,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,Insecta,Coleoptera,P,Dytiscidae,Hydroporinae
904PAR000,904PAR000,Ostracoda,,25,Ostracoda,Distinct,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,Ostracoda,,CG,,
904PAR000,904PAR000,Physa,,36,Physa,Distinct,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,8,Gastropoda,Basommatophora,SC,Physidae,
904PAR000,904PAR000,Simocephalus,,22,Simocephalus,Distinct,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,8,Branchipoda,Cladocera,CF,Daphniidae,
904PAR000,904PAR000,Sphaeromias,,1,Sphaeromias,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Insecta,Diptera,P,Ceratopogonidae,Ceratopogoninae
904PAR000,904PAR000,Tanypus,,1,Tanypodinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Insecta,Diptera,P,Chironomidae,Tanypodinae
904PAR000,904PAR000,Tropisternus,,1,Tropisternus,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,Insecta,Coleoptera,CG,Hydrophilidae,
904PAR000,904PAR000,Tubificidae,,22,Tubificidae,Non-Distinct,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,Oligochaeta,Tubificida,CG,Tubificidae,
907SDR000,907SDR000,Acanthocyclops trajani,,2,Acanthocyclops,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Maxillopoda,Calanoida,CG,Cyclopidae,
907SDR000,907SDR000,Anopheles,,1,Anopheles,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,Insecta,Diptera,CG,Culicidae,
907SDR000,907SDR000,Aulodrilus,,1,Aulodrilus,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Oligochaeta,Tubificida,CG,Tubificidae,
907SDR000,907SDR000,Caloparyphus/ Euparyphus,,1,Caloparyphus/ Euparyphus,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Insecta,Diptera,CG,Stratiomyidae,
907SDR000,907SDR000,Chironomus,,21,Chironominae,Distinct,21,21,20,21,20,19,21,20,21,21,21,21,21,20,20,20,20,21,21,21,10,Insecta,Diptera,CG,Chironomidae,Chironominae
907SDR000,907SDR000,Coenagrionidae,,81,Coenagrionidae,Non-Distinct,81,81,80,81,79,80,79,81,77,79,81,78,81,80,80,80,79,80,79,81,9,Insecta,Odonata,P,Coenagrionidae,
907SDR000,907SDR000,Cricotopus,,3,Orthocladiinae,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,Insecta,Diptera,CG,Chironomidae,Orthocladiinae
907SDR000,907SDR000,Culicidae,,1,Culicidae,Non-Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8,Insecta,Diptera,CG,Culicidae,
907SDR000,907SDR000,Dasyhelea,,1,Dasyhelea,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Insecta,Diptera,CG,Ceratopogonidae,Dasyheleinae
907SDR000,907SDR000,Dero,,110,Dero,Distinct,109,108,110,109,109,109,107,109,110,108,110,109,110,109,109,109,109,108,110,106,10,Oligochaeta,Tubificida,CG,Naididae,
907SDR000,907SDR000,Dicrotendipes,,7,Chironominae,Distinct,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,8,Insecta,Diptera,CG,Chironomidae,Chironominae
907SDR000,907SDR000,Ectocyclops phaleratus,,2,Ectocyclops,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Maxillopoda,Calanoida,CG,Cyclopidae,
907SDR000,907SDR000,Enochrus,,3,Enochrus,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,Insecta,Coleoptera,MH,Hydrophilidae,
907SDR000,907SDR000,Ephydridae,,2,Ephydridae,Distinct,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,Insecta,Diptera,CG,Ephydridae,
907SDR000,907SDR000,Ferrissia,,1,Ferrissia,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Gastropoda,Basommatophora,SC,Ancylidae,
907SDR000,907SDR000,Haemonais waldvogeli,,41,Haemonais,Distinct,41,41,39,41,40,41,41,39,41,40,40,40,40,41,41,41,41,41,41,41,10,Oligochaeta,Tubificida,CG,Naididae,
907SDR000,907SDR000,Helobdella,,1,Helobdella,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Hirudinea,Rhynchobdellida,PA,Glossiphoniidae,
907SDR000,907SDR000,Hyalella,,58,Hyalella,Distinct,58,58,58,57,58,58,57,58,58,57,56,58,57,57,58,57,57,58,57,56,8,Malacostraca,Amphipoda,CG,Hyalellidae,
907SDR000,907SDR000,Ischnura,,36,Ischnura,Distinct,35,35,36,35,36,35,36,36,36,36,35,36,35,36,36,36,36,36,36,36,9,Insecta,Odonata,P,Coenagrionidae,
907SDR000,907SDR000,Limnodrilus hoffmeisteri,,1,Limnodrilus,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Oligochaeta,Tubificida,CG,Tubificidae,
907SDR000,907SDR000,Limnophyes,,1,Orthocladiinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Insecta,Diptera,CG,Chironomidae,Orthocladiinae
907SDR000,907SDR000,Macrocyclops albidus,,32,Macrocyclops,Distinct,32,30,32,30,32,32,32,32,31,32,32,32,32,32,31,32,32,32,32,32,8,Maxillopoda,Calanoida,CG,Cyclopidae,
907SDR000,907SDR000,Ostracoda,,3,Ostracoda,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,Ostracoda,,CG,,
907SDR000,907SDR000,Paraphaenocladius,,1,Orthocladiinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,Insecta,Diptera,CG,Chironomidae,Orthocladiinae
907SDR000,907SDR000,Physa,,14,Physa,Distinct,13,14,14,14,13,14,14,14,13,14,14,14,14,13,14,14,13,13,14,14,8,Gastropoda,Basommatophora,SC,Physidae,
907SDR000,907SDR000,Pristina leidyi,,2,Pristina,Distinct,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,10,Oligochaeta,Tubificida,CG,Naididae,
907SDR000,907SDR000,Procladius,,1,Tanypodinae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,Insecta,Diptera,P,Chironomidae,Tanypodinae
907SDR000,907SDR000,Prostoma,,3,Prostoma,Distinct,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,8,Enopla,Hoplonemertea,P,Tetrastemmatidae,
907SDR000,907SDR000,Scirtidae,,1,Scirtidae,Distinct,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,Insecta,Coleoptera,SC,Scirtidae,
907SDR000,907SDR000,Simocephalus,,21,Simocephalus,Distinct,21,21,21,21,21,21,21,20,21,21,21,21,21,21,20,20,21,21,21,21,8,Branchipoda,Cladocera,CF,Daphniidae,
907SDR000,907SDR000,Sphaeromias,,1,Sphaeromias,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,Insecta,Diptera,P,Ceratopogonidae,Ceratopogoninae
907SDR000,907SDR000,Syrphidae,,1,Syrphidae,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Insecta,Diptera,CG,Syrphidae,
907SDR000,907SDR000,Tanypus,,3,Tanypodinae,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,Insecta,Diptera,P,Chironomidae,Tanypodinae
907SDR000,907SDR000,Tipulidae,,2,Tipulidae,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,Insecta,Diptera,SH,Tipulidae,
907SDR000,907SDR000,Tramea,,10,Tramea,Distinct,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,9,Insecta,Odonata,P,Libellulidae,
907SDR000,907SDR000,Tubificidae,,36,Tubificidae,Non-Distinct,36,35,35,35,36,35,36,36,36,36,35,36,35,35,35,35,36,36,35,36,10,Oligochaeta,Tubificida,CG,Tubificidae,
911DMP000,911DMP000,Acanthocyclops trajani,,4,Acanthocyclops,Distinct,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Maxillopoda,Calanoida,CG,Cyclopidae,
911DMP000,911DMP000,Arctodiaptomus dorsalis,,2,Arctodiaptomus,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Maxillopoda,Calanoida,CF,Diaptomidae,
911DMP000,911DMP000,Aulodrilus,,2,Aulodrilus,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,Oligochaeta,Tubificida,CG,Tubificidae,
911DMP000,911DMP000,Buenoa,,9,Buenoa,Distinct,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,Insecta,Hemiptera,P,Notonectidae,
911DMP000,911DMP000,Corisella decolor,,2,Corisella,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,Insecta,Hemiptera,P,Corixidae,
911DMP000,911DMP000,Corixidae,,17,Corixidae,Non-Distinct,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,Insecta,Hemiptera,P,Corixidae,
911DMP000,911DMP000,Daphnia pulex,,229,Daphnia,Distinct,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,8,Branchipoda,Cladocera,CF,Daphniidae,
911DMP000,911DMP000,Dero,,29,Dero,Distinct,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,10,Oligochaeta,Tubificida,CG,Naididae,
911DMP000,911DMP000,Enallagma,,1,Enallagma,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,Insecta,Odonata,P,Coenagrionidae,
911DMP000,911DMP000,Helisoma,,2,Helisoma,Distinct,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,Gastropoda,Basommatophora,SC,Planorbidae,
911DMP000,911DMP000,Helobdella stagnalis,,3,Helobdella,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,Hirudinea,Rhynchobdellida,PA,Glossiphoniidae,
911DMP000,911DMP000,Hyalella,,130,Hyalella,Distinct,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,8,Malacostraca,Amphipoda,CG,Hyalellidae,
911DMP000,911DMP000,Macrocyclops albidus,,3,Macrocyclops,Distinct,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,Maxillopoda,Calanoida,CG,Cyclopidae,
911DMP000,911DMP000,Piona,,7,Piona,Distinct,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,Arachnida,Trombidiformes,P,Pionidae,
911DMP000,911DMP000,Simocephalus,,33,Simocephalus,Distinct,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,8,Branchipoda,Cladocera,CF,Daphniidae,
911DMP000,911DMP000,Trichocorixa,,1,Trichocorixa,Distinct,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,Insecta,Hemiptera,P,Corixidae,
911DMP000,911DMP000,Tubificidae,,8,Tubificidae,Non-Distinct,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,Oligochaeta,Tubificida,CG,Tubificidae,
911DMP000,911DMP000,Turbellaria,,4,Turbellaria,Distinct,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Turbellaria,,P,,
